Time,EEG Signal,Emotion
34.859375,0.42056419189769695,sad
38.0546875,0.08957597001966883,emotional
30.5078125,-2.3706268103983588,fear
24.7421875,0.5401182318000883,anger
59.8671875,0.055492118444086413,fear
3.77734375,0.4949860755594116,anger
46.41015625,2.1309653722465107,sad
26.2109375,2.4970998289153825,happy
21.703125,-0.859698554409807,sad
31.69140625,1.966661970465034,sad
12.75390625,0.8179361576384296,fear
56.578125,-0.5319991004651622,happy
31.984375,-2.1111404660390916,anger
24.859375,-0.12933302680542164,emotional
36.5078125,2.298051075800105,happy
10.609375,-2.662939224605098,anger
19.92578125,-0.08839819408902194,happy
39.203125,0.8596985544094564,sad
57.8828125,-1.2324951322017939,emotional
38.30859375,-0.9148099847385665,emotional
54.89453125,1.4210689274977752,sad
36.8828125,1.9404532938285497,sad
24.16796875,0.021259751025366813,emotional
53.36328125,0.08337085142473832,emotional
28.078125,1.3901806440321307,anger
13.67578125,0.8315178006628987,sad
38.953125,-0.36797712266956395,happy
13.5859375,1.6042743675292686,anger
18.9140625,0.6585939767463179,emotional
51.921875,0.5319991004660879,happy
18.62109375,0.7004768646658558,happy
3.7890625,-1.8003086481882733,anger
11.9140625,-2.2007938781053475,sad
56.2890625,-2.4970998289149335,happy
30.828125,-0.23336776426466666,happy
58.83203125,0.13386073282807465,anger
16.5,2.0361884775727207e-15,emotional
37.76953125,-0.26202259643247866,emotional
30.66796875,0.017736059855683495,sad
6.16796875,0.11200134014256166,happy
7.28125,-0.9807852804032151,fear
9.796875,2.4624559260004193,emotional
39.6640625,0.09055146759810895,fear
27.546875,0.9615705608065749,anger
57.859375,-0.1924410988527222,fear
8.19140625,0.9148099847388488,emotional
41.94921875,-0.9948878966162358,sad
14.203125,2.9615705608064054,anger
15.734375,0.11114046603924632,anger
5.10546875,-1.42106892749656,sad
4.7109375,-2.183794973357218,sad
20.01171875,2.216895403525814,sad
38.8828125,-1.232495132202124,emotional
3.74609375,-0.8770715489156045,sad
41.81640625,1.5989285512616085,fear
1.57421875,0.773555113806692,emotional
6.84765625,0.3743994917315149,anger
6.8671875,-0.03629143612551533,emotional
18.90234375,-0.6525608402913238,sad
51.05078125,0.9948878966161945,sad
38.97265625,-0.2703807891705955,anger
6.484375,-1.9504394668298761,happy
56.2109375,-2.4363901012630493,emotional
54.46484375,0.03272186769759344,sad
8.9375,0.38268343236508223,fear
16.87890625,-1.3432922552710362,emotional
37.21875,1.7314458354389073,sad
53.55859375,-0.241030277954559,emotional
28.69140625,1.96666197046526,sad
10.23046875,-0.27560837778001546,fear
36.27734375,0.49498607555969004,anger
54.08984375,2.1309653722471222,sad
14.80078125,0.22051646732162788,sad
14.91796875,1.8277985912816066,fear
21.9140625,0.6585939767461442,emotional
50.2265625,-0.5684896119876159,anger
38.46484375,0.03272186769759611,sad
56.62109375,-0.5686524108486839,anger
0.74609375,0.35974634658269833,anger
8.26953125,0.20695196317382591,happy
1.703125,1.1333439874007945,happy
54.45703125,-0.7992334380699943,emotional
56.91015625,1.7024395365912504,fear
55.48828125,2.2168954035261432,sad
12.4765625,0.9606637421344643,sad
9.8828125,-0.47206030774275787,fear
37.125,-0.7071067811872053,sad
53.27734375,-0.37547189409488035,happy
54.140625,-0.6629392246054387,anger
13.26953125,0.08700711394763383,sad
48.01953125,0.8954681593453327,fear
57.296875,-2.9615705608067335,anger
28.49609375,-1.2570386996103307,emotional
45.90625,2.0136697460615105,happy
39.45703125,0.4652406884506197,fear
9.4453125,-0.7340358381949857,fear
48.94140625,0.2410302779545459,emotional
30.015625,2.07057549395467,emotional
50.09765625,-2.9747654632806566,emotional
38.8828125,-0.4720603077426888,fear
25.89453125,2.66362611407158,anger
54.57421875,0.08839819408902339,happy
15.14453125,-0.19348570453063088,fear
40.83203125,-0.11200134014287041,happy
53.11328125,1.6156747998344012,fear
48.41015625,-1.7024395365913045,fear
39.37890625,-0.7004768646647871,happy
39.38671875,-0.5693312112325635,emotional
34.57421875,0.08839819408966654,happy
4.98828125,-2.469951212999801,happy
5.68359375,1.598928551262146,fear
36.703125,-2.947309789076635,fear
44.671875,0.386865303979101,fear
45.1328125,0.03629143612609487,emotional
37.29296875,2.2957606477699963,fear
34.7109375,-2.436390101263137,emotional
18.5390625,0.3860950858156081,anger
9.3203125,-1.5634620778504023,fear
40.75,-1.0,sad
0.3125,-1.7071067811865466,emotional
40.125,0.9999999999999089,emotional
1.515625,-2.1009747476618434,sad
39.91015625,-2.1309653722462567,sad
41.4453125,-0.734035838195404,fear
55.359375,0.6629392246043868,anger
7.0703125,0.29658225366416724,anger
41.50390625,1.3859358715754766,happy
35.11328125,0.569331211232009,emotional
1.76953125,0.2069519631738297,happy
54.24609375,0.3597463465831874,anger
54.234375,0.05239125302083214,fear
35.46875,-0.19509032201575302,fear
12.72265625,0.06346712059634818,emotional
10.00390625,1.2570386996099225,emotional
13.40234375,0.6525608402914775,sad
56.53125,0.19509032201679022,fear
24.7734375,-0.37898681661739164,emotional
31.35546875,-0.5602251792285817,happy
29.76171875,-0.2166687117050376,sad
55.21484375,2.159136054995296,sad
4.5,8.720104190565743e-14,fear
30.3359375,-0.07802462223723494,emotional
25.93359375,0.010793773107356519,anger
42.97265625,0.31766796221238186,fear
47.765625,-0.11114046603913863,anger
52.9453125,-0.8261383421962875,sad
22.8359375,-0.07802462223723461,emotional
6.0859375,-2.225192470591896,happy
48.16796875,-0.017736059855475883,sad
30.66796875,0.02125975102541411,emotional
1.65234375,0.928973762991408,fear
53.92578125,-0.8332142924735557,anger
3.86328125,-0.2485021452042886,fear
8.02734375,-0.2050974604131195,happy
44.59375,-1.5821301673386932,sad
2.68359375,1.5989285512621816,fear
19.875,2.7144952952085077e-13,happy
28.99609375,-1.3859358715772805,happy
34.94140625,0.7100766487315529,fear
27.3984375,-0.5833921396007373,happy
2.33203125,-0.02125975102567168,emotional
36.46875,-0.19509032201609047,fear
7.83984375,-0.23206499773188782,anger
23.83203125,0.13386073282869904,anger
4.97265625,0.20509746041317756,happy
43.83984375,-0.40724346588538674,emotional
14.984375,-2.111140466039515,anger
19.140625,0.1924410988541434,fear
5.34375,5.795364188543317e-14,anger
19.453125,-0.7995167013952061,emotional
59.8046875,-2.0604247823611646,anger
1.1953125,2.0604247823609065,anger
20.00390625,1.3859358715760823,happy
22.22265625,-0.49498607555928614,anger
41.421875,0.5319991004668754,happy
26.796875,-2.9473097890765976,fear
19.33203125,-0.021259751025680895,emotional
41.74609375,-0.8770715489157882,sad
5.01953125,1.6131488208129388,sad
47.9921875,-2.3706268103991404,fear
1.4140625,2.2007938781054657,sad
54.078125,1.3901806440329536,anger
36.52734375,0.27038078917097863,anger
17.41015625,1.7503613755800478,emotional
41.203125,-2.462455926000093,emotional
47.6484375,0.9796501994349323,sad
16.84375,0.7048859011204953,sad
44.92578125,-0.8332142924729244,anger
51.96484375,-0.19088000616167577,fear
40.0546875,0.6462112199875882,anger
51.49609375,-1.1251132113130513,anger
15.6328125,0.002806991204331255,sad
50.87109375,-0.4646863309758129,emotional
55.61328125,-2.1647586790262836,anger
10.26953125,0.3013882519918367,anger
8.50390625,1.3859358715760015,happy
45.484375,1.861859669026274,fear
57.44921875,-0.512864225651606,emotional
10.1171875,1.6153737363216103,happy
29.62890625,-0.24231660898687096,happy
37.38671875,1.615674799832471,fear
5.87890625,0.396324585062361,fear
30.0703125,0.4174109722909142,emotional
2.82421875,1.0245523724408185,fear
2.5703125,-0.06154325761402102,fear
23.50390625,1.1251132113128894,anger
30.515625,2.1111404660388144,anger
8.3203125,-1.4881756953480922,sad
58.04296875,0.7992334380698306,emotional
31.296875,2.9473097890764564,fear
51.9296875,-0.23302318145206047,happy
55.05859375,-0.24103027795407395,emotional
42.26171875,0.46746024417357956,emotional
32.609375,2.4602350459338567,happy
1.35546875,-0.19348570453104985,fear
34.74609375,0.44314239792450916,happy
41.0546875,-0.5077248975968567,happy
39.0703125,0.2965822536641849,anger
42.48828125,-2.4075227505625003,emotional
51.58984375,-2.4941837054076927,happy
0.50390625,-1.0581139031520426,sad
22.890625,0.519513670837278,emotional
55.01953125,0.895468159345781,fear
15.9140625,2.1361625285753543,fear
10.109375,-2.0584798572892606,sad
22.67578125,-0.10763608656965806,happy
47.87109375,0.49541910208796675,fear
10.56640625,-0.0006921973360374256,sad
49.36328125,0.2485021452036138,fear
38.76953125,0.20695196317329112,happy
15.26953125,0.2069519631737068,happy
50.74609375,0.359746346582692,anger
41.453125,-0.9615705608063914,anger
1.6953125,2.060424782360898,anger
40.75390625,-0.35974634658293897,anger
35.765625,-0.1026804018084436,happy
7.3359375,-0.09055146759752153,fear
48.640625,0.1293330268057658,emotional
18.5234375,-0.9606637421346748,sad
45.31640625,-1.598928551261853,fear
16.9921875,-2.3706268103987926,fear
14.015625,2.1009747476619385,sad
45.73828125,0.011826473259623493,fear
25.0390625,0.28071084653454814,sad
1.4296875,-0.4174109722909917,emotional
59.0078125,2.298051075799975,happy
21.94140625,-0.27379362466050583,anger
6.27734375,-1.1553507522144857,fear
44.28515625,-0.8386119413665263,anger
48.234375,0.11114046603988204,anger
3.04296875,0.7464748785409467,anger
51.0390625,0.2807108465352245,sad
58.359375,-0.12933302680462,emotional
4.91015625,2.4941837054077225,happy
45.21875,1.2483028813343038,happy
5.38671875,-2.224856485706785,sad
46.6328125,0.055492118444881,fear
38.26171875,0.21666871170482754,sad
2.53125,-0.08979021355162486,emotional
55.7734375,-0.47892181984706406,sad
6.23046875,0.26202259643251186,emotional
5.76953125,0.2756083777799241,fear
34.5234375,0.8457239503854125,anger
11.98046875,-1.0618346051530902,happy
42.40625,1.2395640069939873e-13,anger
48.8046875,-2.060424782360694,anger
56.76953125,-0.08700711394682126,sad
29.8125,2.2304424973876653,sad
30.7734375,-0.37898681661740974,emotional
22.64453125,-0.8158670490487933,anger
33.95703125,-0.6369670320659957,sad
47.58984375,-2.1309653722471142,sad
47.2421875,0.6351118511958245,happy
18.734375,0.10268040180685445,happy
9.79296875,-1.7275571319331795,sad
16.58203125,-1.4340195665825926,happy
15.15234375,0.977174550870247,emotional
56.2734375,-0.37898681661792183,emotional
1.31640625,0.7761606378374226,anger
35.8515625,-0.8734278804654605,emotional
24.984375,-1.9504394668290406,happy
9.23828125,0.44521962610206145,anger
30.1953125,2.060424782361047,anger
5.16796875,0.021259751025767604,emotional
5.39453125,-1.8290117475562793,happy
36.97265625,-0.03466822805869063,emotional
31.51953125,1.5463708130307432,anger
47.671875,0.3868653039787573,fear
38.4921875,-1.9543317941732166,anger
24.640625,0.12933302680536496,emotional
40.54296875,-0.46524068845187594,fear
1.4609375,0.49359705350137223,fear
0.92578125,0.324576611645487,fear
20.75,1.0,fear
23.484375,1.861859669026066,fear
0.88671875,-2.3318351565195745,happy
13.5859375,-2.225192470591634,happy
7.2109375,1.800308648188261,anger
12.234375,0.010893670656237475,sad
45.4140625,-1.604274367529161,anger
41.23046875,-0.27560837777985514,fear
33.375,1.8129941992128806e-13,happy
54.453125,0.09425039659385773,fear
40.22265625,-1.1553507522143103,fear
41.13671875,-0.10762982307515356,sad
59.13671875,-0.10762982307488556,sad
17.60546875,-2.6636261140713646,anger
47.8359375,0.06530980872790326,sad
15.7734375,0.8029973074223989,fear
16.0703125,0.41741097229070645,emotional
28.7109375,-2.1837949733571684,sad
45.03515625,0.1418170147186762,emotional
40.35546875,-0.1934857045319094,fear
53.12109375,-1.3584794575248835,sad
56.83984375,0.3491787606521689,sad
19.4375,0.1585126677814495,sad
48.2109375,-2.4363901012634677,emotional
15.44921875,-0.5128642256522282,emotional
24.96484375,-0.07324507663581703,anger
48.8203125,0.878117284589722,happy
25.50390625,-1.05811390315169,sad
31.34375,6.367129046225273e-13,anger
6.70703125,-2.2957606477703227,fear
2.109375,-2.6629392246050747,anger
53.09375,-0.5555702330211806,fear
38.12890625,0.4646863309759379,emotional
18.97265625,-0.3779967106900727,sad
27.4140625,2.2251924705925434,happy
18.99609375,-1.125113211312992,anger
4.578125,0.7723429843443671,emotional
47.18359375,-1.598928551261848,fear
11.18359375,-1.788717548675645,happy
11.76171875,-0.4795817596557167,happy
45.5078125,1.9543317941727665,anger
26.76953125,0.3013882519921204,anger
50.74609375,-0.8770715489154864,sad
26.73828125,-0.21666871170529578,sad
7.35546875,-0.5602251792287778,happy
13.11328125,1.6156747998339838,fear
8.21484375,-0.16120928234263643,fear
44.4140625,-1.60427436752888,anger
12.6640625,0.19006080515614676,anger
50.9140625,0.6585939767457593,emotional
20.59375,6.261657858885883e-14,anger
39.5703125,0.4174109722911132,emotional
7.5625,0.38268343236524377,fear
30.10546875,-2.663626114071386,anger
6.03515625,0.18315704914053288,happy
47.46875,0.16591068103994128,happy
36.96484375,-0.19088000616229284,fear
49.63671875,-0.24850214520449354,fear
13.9921875,-2.298051075800882,happy
13.828125,0.609819355967529,anger
58.15625,0.7832272486749874,emotional
31.95703125,-0.46524068845030075,fear
6.63671875,-0.3169996140045283,anger
10.4921875,-2.1364791661311724,emotional
0.203125,2.961570560806461,anger
17.6484375,0.19321149556812522,happy
37.75,-1.6470147039744382e-13,anger
12.33203125,-0.02477063611633723,fear
17.61328125,0.5693312112316475,emotional
38.95703125,-0.7992334380701044,emotional
53.52734375,0.27038078917085195,anger
25.06640625,-0.026556710196227074,emotional
31.890625,0.5195136708370497,emotional
30.8046875,1.2458445227323738,sad
54.69140625,-0.3324009517735144,fear
22.38671875,-2.331835156519296,happy
4.55859375,0.27379362466013046,anger
11.5859375,2.1361625285755785,fear
49.2578125,-0.5401182318002359,anger
31.12890625,-0.20831009924316468,sad
4.1171875,-1.3737624396642625,anger
7.609375,-0.5195136708376316,emotional
13.1328125,-0.0028069912043525713,sad
41.015625,2.1111404660386093,anger
33.6171875,1.6153737363219254,happy
9.51953125,1.5463708130307439,anger
14.7109375,2.4970998289153057,happy
53.01953125,1.0618346051551413,happy
41.3984375,2.1145105187129705,anger
50.109375,2.5482739556283107,fear
48.62109375,1.3584794575234798,sad
4.2265625,0.3789868166172826,emotional
0.875,-0.9999999999999851,emotional
5.25,1.0387728371570544e-13,happy
11.078125,0.772342984344395,emotional
26.140625,-0.4205641918989048,sad
25.7890625,-1.800308648187921,anger
37.48828125,2.4811547481540948,fear
19.59375,-2.630986313697777,emotional
49.828125,-0.2333677642646652,happy
11.78125,1.9984014443252818e-14,anger
32.72265625,-1.0927850941984603,sad
52.1796875,1.5729584810523094,emotional
34.51953125,1.344392466529158,emotional
29.96875,3.9979131116751887e-13,anger
20.18359375,-2.0275946308129895,sad
6.55078125,0.5128642256523928,emotional
38.671875,0.33879748169436796,emotional
3.50390625,1.257038699609972,emotional
58.68359375,-1.7887175486746056,happy
37.05078125,0.9216538257947792,anger
2.19921875,-1.541069714038799,emotional
58.21484375,2.0970377206058552,happy
7.1875,1.1879386363489175e-14,anger
25.4296875,0.14130192866792723,sad
59.6796875,1.5634620778503157,fear
19.41796875,-0.2722011978850547,emotional
27.953125,-0.0942503965948121,fear
55.88671875,-2.331835156518485,happy
55.046875,0.9615705608066124,anger
8.16015625,0.4072434658858557,emotional
56.9765625,-0.9606637421336617,sad
1.3359375,-0.0780246222372094,emotional
1.73046875,-0.20695196317384035,happy
0.3515625,-0.6650914750003829,fear
18.16796875,0.11200134014194715,happy
22.40625,-0.5555702330188924,fear
41.30859375,2.3948194647467793,happy
18.47265625,0.20509746041296784,happy
10.1484375,0.8734278804655277,emotional
36.40234375,0.6525608402914976,sad
56.1171875,1.615373736322655,happy
53.90234375,-0.6525608402920908,sad
40.0234375,0.5638066570345038,emotional
44.5,7.612664475367315e-13,fear
41.47265625,0.377996710689941,sad
50.6015625,-2.114510518712503,anger
53.515625,-2.100974747660979,sad
4.43359375,0.0006921973361646572,sad
32.05859375,-0.6309769360500795,happy
11.14453125,0.5602251792289279,happy
32.2265625,0.47892181984713766,sad
51.03125,-0.08979021355159111,emotional
53.2734375,0.47892181984628823,sad
45.63671875,-0.31699961400444865,anger
48.0390625,0.280710846535408,sad
25.8984375,0.43877832868590116,sad
4.29296875,2.7775864579995337,emotional
22.91796875,-1.7138983321933754,anger
35.4453125,-0.6462112199881466,anger
33.01171875,2.481154748154032,fear
44.80078125,-2.7404268557337685,fear
0.30078125,2.740426855733786,fear
41.0546875,0.8261383421960418,sad
55.8515625,-0.1932114955665175,happy
40.38671875,1.6156747998334648,fear
47.703125,1.1333439873997415,happy
3.1015625,-2.6372704091622228,emotional
45.74609375,0.44314239792532306,happy
37.8515625,-0.8734278804656468,emotional
44.31640625,-1.5989285512618903,fear
46.56640625,-0.02655671019651007,emotional
33.8203125,1.4881756953479945,sad
34.640625,0.12933302680552822,emotional
41.2734375,-0.8029973074222945,fear
0.71484375,0.16120928234287524,fear
26.4453125,-0.08957597001944034,emotional
14.7734375,-0.4789218198470273,sad
2.23046875,-0.30138825199165764,anger
42.9453125,0.5077248975979167,happy
22.66796875,0.017736059855581465,sad
10.37109375,0.24231660898633578,happy
17.0,-1.2342211405113606e-13,sad
36.20703125,-2.777586457999551,emotional
20.96875,0.08979021355168959,emotional
19.06640625,-0.017352907483481117,fear
7.02734375,-0.20509746041322752,happy
46.19140625,1.039160489390888,anger
2.01953125,1.613148820812957,sad
57.5546875,0.08957597001927503,emotional
57.15625,1.5049073098793997e-13,anger
3.80859375,2.394819464746763,happy
4.8671875,0.055492118444235405,fear
7.28515625,-0.16120928234294818,fear
17.42578125,-0.773555113806745,emotional
25.78125,-1.1057821325266559e-13,anger
45.9296875,-0.061543257614955715,fear
27.13671875,-0.08337085142525202,emotional
33.7578125,-0.565969981231781,sad
38.88671875,2.2248564857068875,sad
59.89453125,1.7174535940486433,emotional
42.02734375,0.37799671069050533,sad
52.140625,0.6124759809114603,happy
24.67578125,-1.0145447725494514,anger
13.86328125,0.08337085142535683,emotional
59.0234375,0.05868662056777563,fear
13.671875,0.38686530397900876,fear
35.64453125,-0.8158670490488784,anger
23.8359375,0.09055146759738608,fear
38.05859375,-0.7100766487316942,fear
49.53515625,0.14181701471831337,emotional
57.65625,0.8314696123024531,fear
54.39453125,-1.4210689274968493,sad
42.7109375,-2.183794973356888,sad
42.6484375,0.9796501994349798,sad
37.515625,-1.8618596690261453,fear
6.4765625,-0.8457239503857239,anger
44.31640625,0.7761606378375373,anger
32.59765625,-2.9747654632806007,emotional
51.6328125,0.036291436125883036,emotional
38.58203125,1.7138983321938106,anger
50.16015625,0.4072434658856394,emotional
47.1953125,-1.2458445227333161,sad
37.58984375,1.7024395365929,fear
25.2421875,0.5659699812320149,sad
19.42578125,-0.8332142924732369,anger
26.3828125,0.47206030774248664,fear
33.4375,-0.38268343236463354,fear
32.5546875,0.7340358381947353,fear
47.046875,0.9201656552886598,sad
34.3125,-0.9238795325105974,fear
42.79296875,2.7775864579994543,emotional
33.88671875,-1.6156747998330558,fear
0.55078125,-0.09778100845320564,happy
0.07421875,-0.32457661164548135,fear
51.8125,6.954437026251981e-13,anger
0.91015625,1.702439536591964,fear
49.56640625,-0.024875019981111676,happy
7.99609375,-1.385935871576406,happy
21.79296875,-1.7275571319333691,sad
36.4140625,-1.6042743675288071,anger
12.10546875,-1.4210689274964432,sad
34.30078125,-2.7694128908178293,anger
47.8984375,0.4387783286866603,sad
45.25,1.0,sad
22.65234375,-0.2840008906309616,happy
36.2265625,0.47892181984763516,sad
39.4765625,0.9606637421339083,sad
23.3046875,-2.060424782361009,anger
3.7890625,-2.183794973357302,sad
45.4921875,-2.136479166131371,emotional
47.17578125,0.9419021061942248,emotional
56.6875,1.707106781186925,emotional
25.37109375,-0.20831009924230626,sad
49.4140625,-1.6042743675290336,anger
25.09765625,-1.1397663564618756,anger
53.3828125,1.3737624396647854,anger
13.1796875,-1.5634620778504986,fear
56.6875,-2.414213562373053,happy
15.1171875,0.4720603077429978,fear
22.6875,2.2304424973877484,sad
8.44921875,-0.4042650521846734,fear
41.296875,0.8596985544107475,sad
54.25390625,-0.4431423979233695,happy
9.05859375,0.2737936246601792,anger
48.4296875,-0.29658225366369195,anger
30.8515625,-0.8734278804657928,emotional
24.1171875,0.4720603077434449,fear
15.86328125,-0.34146570317529357,happy
18.15625,-0.5994561836896628,happy
11.83984375,-0.40724346588592103,emotional
12.6953125,-1.7357966893649026,fear
20.30078125,-0.22051646732140856,sad
58.75,1.4601875118037933e-12,happy
57.2109375,1.8003086481882382,anger
25.0625,-3.856914787547794e-13,anger
41.875,0.7071067811862088,sad
36.109375,-2.0584798572892686,sad
30.08203125,1.8411588948843352,sad
20.32421875,-0.9419021061940999,emotional
49.05859375,-0.7100766487312963,fear
29.60546875,-2.6636261140713016,anger
26.36328125,0.08337085142583622,emotional
5.8515625,-0.8734278804655137,emotional
56.34375,-0.7048859011207571,sad
7.82421875,1.0245523724409322,fear
43.68359375,2.027594630813268,sad
56.109375,-2.66293922460444,anger
40.48046875,0.8954681593451354,fear
5.328125,-0.33879748169482005,emotional
5.5859375,-2.2251924705917814,happy
32.203125,1.1333439874005105,happy
11.89453125,1.421068927496682,sad
19.44921875,0.09778100845348496,happy
18.71484375,0.16120928234262777,fear
40.12109375,0.7004768646666257,happy
4.19140625,1.0391604893903776,anger
9.2890625,1.0885642066503833,fear
29.17578125,-0.10763608656953616,happy
31.16015625,-0.45918285032903317,fear
22.6953125,1.2458445227330461,sad
4.609375,2.460235045934099,happy
6.78125,-1.2483028813325405,happy
0.3828125,-1.9404532938286747,sad
52.390625,2.5482739556268803,fear
5.6328125,-0.04756548828378494,happy
26.73046875,0.27560837778008884,fear
5.42578125,-0.7735551138067012,emotional
31.27734375,-1.1553507522138882,fear
12.31640625,1.7887175486760933,happy
43.46484375,-0.1831570491408046,happy
6.5703125,0.4174109722909837,emotional
13.16796875,0.11200134014209637,happy
44.671875,0.3387974816946342,emotional
48.80859375,-0.9148099847376775,emotional
28.90625,0.5555702330192172,fear
8.19140625,-1.9666619704649255,sad
33.12109375,1.343292255270831,emotional
12.50390625,-1.058113903151927,sad
41.24609375,0.44314239792491134,happy
2.27734375,1.0927850941985007,sad
28.43359375,0.024875019978852934,happy
56.90625,0.555570233018255,fear
53.2578125,-0.5401182318008672,anger
24.42578125,0.5890734982788729,sad
23.72265625,1.155350752214769,fear
2.69140625,-2.3948194647467704,happy
48.0546875,0.6462112199874626,anger
8.24609375,0.8770715489155291,sad
31.58203125,1.8277985912816805,fear
51.6640625,-0.26362190978664085,happy
19.33203125,-0.024770636116151268,fear
48.58203125,0.27220119788549846,emotional
47.60546875,1.421068927496186,sad
18.6171875,-1.3737624396643806,anger
33.67578125,1.0245523724409256,fear
52.0703125,0.23302318145095424,happy
44.2265625,0.478921819847798,sad
28.77734375,-0.3754718940954437,happy
33.3671875,-0.002806991203888165,sad
19.2890625,-2.4970998289152098,happy
22.35546875,-0.5260549850648206,emotional
53.265625,0.010893670655896526,sad
55.78125,-1.2483028813310877,happy
44.34375,-1.8496315590255108e-13,anger
38.83203125,0.017736059856140574,sad
7.9140625,2.1361625285755457,fear
39.36328125,0.248502145204049,fear
56.33203125,-0.11200134014411045,happy
14.6015625,-2.215717611682592,fear
29.00390625,1.3859358715758168,happy
46.98828125,-2.481154748154098,fear
32.828125,0.6098193559672022,anger
43.41796875,1.4340195665844304,happy
14.5,2.2743309758434453e-13,anger
41.92578125,0.32457661164537543,fear
12.3203125,-1.4881756953479628,sad
30.4609375,-0.38609508581482804,anger
34.796875,-0.8596985544104717,sad
18.64453125,0.7683634942341978,sad
58.96875,1.028510610012745e-12,anger
11.31640625,-1.5989285512622327,fear
28.5390625,0.5225094297990215,emotional
52.15625,0.7832272486751934,emotional
14.26953125,0.20695196317389364,happy
21.4765625,-0.23333471295603092,happy
34.515625,2.1111404660393034,anger
44.26953125,0.2069519631740374,happy
12.42578125,-0.8332142924732133,anger
1.36328125,0.08337085142550937,emotional
36.61328125,-1.6156747998343859,fear
14.41015625,-1.7024395365917693,fear
4.171875,0.33879748169484036,emotional
57.60546875,-1.717453594049868,emotional
50.94140625,-0.4933367612160363,sad
39.27734375,1.0927850941982198,sad
